"type","lat","lng","id","zone","device","description"
"Point","40.40888536957189","-3.6779511302349297","4061","city","10013","Menendez Pelayo N-S - Conde de Cartagena-Pl. Mariano Cavia"
"Point","40.40375539795814","-3.69217068216727","4148","city","12042","Rafael Riego N-S - Delicias-Ancora"
"Point","40.416468650346296","-3.6890410461226297","4155","city","13001","Alfonso XII N-S - Antonio Maura-Mendez Nuñez"
"Point","40.41536743159878","-3.690167949079774","4157","city","13006","Felipe IV O-E(Norte) - Pº del Prado-Alfonso XII"
"Point","40.41432418886641","-3.68888085989718","4158","city","13007","Alfonso XII S-N(Giro a  Academia) - Alfonso XII S-N(Giro a  Academia)"
"Point","40.41395142950652","-3.690117973671535","3683","city","13010","Casado Alisal O-E - Pº del Prado-Alfonso XII"
"Point","40.41185270938029","-3.6887224037880975","3654","city","13011","Alfonso XII S-N - Cuesta Claudio Moyano-Espalter"
"Point","40.410920101195565","-3.68884935502566","4161","city","13013","Alfonso XII N-S - Espalter-Cuesta Claudio Moyano"
"Point","40.41283002521597","-3.6929415417022455","4173","city","13027","Pº del Prado S-N - Espalter-Pl. Canovas  del Castillo"
"Point","40.40600328822183","-3.7018434078126012","4217","city","14021","Miguel Servet N-S - Meson Paredes-Ronda Toledo"
"Point","40.4038470524428","-3.706884908675068","4220","city","14024","Pº Acacias E-O - Pº Esperanza-Gasómetro"
"Point","40.42026997451222","-3.7178402687131555","4320","city","16049","Cuesta San Vicente O-E - Salida Calle 30-Arriaza"
"Point","40.42220105938574","-3.712998742879735","3652","city","16300","MICRO) Cuesta San Vicente N-S(Delante G.1)(P.M.1) - MICRO) Cuesta San Vicente N-S(Delante G.1)(P.M.1)"
"Point","40.42182532822802","-3.713014634656707","4334","city","16302"," Cuesta San Vicente S-N - Giro a Ferraz Interno (P.M.3)"
"Point","40.42183147448964","-3.7131743854729082","4335","city","16303"," Cuesta San Vicente S-N(Delante G. 4)(P.M.4) -  Cuesta San Vicente S-N(Delante G. 4)(P.M.4)"
"Point","40.42195062321078","-3.713248007026635","4336","city","16304"," Cuesta San Vicente N-S(Delante G.5)(P.M.5) -  Cuesta San Vicente N-S(Delante G.5)(P.M.5)"
"Point","40.433954191664284","-3.702881424928095","4414","city","19013","Eloy Gonzalo, 10 N-S - Cardenal Cisneros-Gta. Quevedo"
"Point","40.43902460822743","-3.7082347922580077","4420","city","20002","Vallehermoso S-N - Cea Bermúdez-Av. Islas Filipinas"
"Point","40.439705201190236","-3.7041728946440347","3693","city","20004","Bravo Murillo N-S - Av. Islas Filipinas-José Abascal"
"Point","40.43176834773232","-3.708877400781232","4422","city","20006","Vallehermoso, 18 S-N - Rodriguez San Pedro-Arapiles"
"Point","40.44627856224388","-3.670870577282159","4628","city","34010","López de Hoyos, 125 E-O - Ramos Carrión-Marcenado"
"Point","40.44838441101735","-3.667780110553623","4631","city","34013","López de Hoyos, 202 O-E - Clara del Rey-Corazón de Maria"
"Point","40.448730356670914","-3.66722583782579","4632","city","34014","López de Hoyos E-O - Alfonso XIII-Clara del Rey"
"Point","40.44859541334849","-3.666053812286128","4633","city","34015"," Alfonso XIII, 18 S-N - López de Hoyos-Pradillo"
"Point","40.44230574348717","-3.668590843950385","4634","city","34016","Corazón de Maria S-N - Cardenal Siliceo-Av.Camilo José Cela"
"Point","40.4449417549405","-3.6671063259111345","3399","city","34021","Corazón de Maria, 33 N-S - Santa Rita-Santa Hortensia"
"Point","40.40495066689138","-3.6663379032402843","6674","m30","PM10945","PM10945"
"Point","40.43682374868748","-3.6704906520604736","3526","city","35009","Cartagena  N-S - Mejico-Marqués de Ahumada"
"Point","40.435627323464836","-3.6700222172446875","4651","city","35010","Cartagena N-S - Maria Teresa-Eraso"
"Point","40.443547594475774","-3.583085480525934","6558","city","74013","C/. Campezo - Pirra-Deyanira"
"Point","40.46557929574674","-3.6855937693802323","5527","city","61013","Gral.López Pozas S-N - Fco.Suárez-Donoso Montesinos"
"Point","40.46779224375998","-3.678952459790651","5529","city","61015","Dolores Sánchez E-O - Pl.Duque de Pastrana-Platerias"
"Point","40.46668069607488","-3.6791598128415814","5530","city","61016","Pº de la Habana S-N - Comandante Franco-Platerias"
"Point","40.465879925625785","-3.6716167229214465","3486","city","61021","Sta.Maria Magdalena S-N - Prieto Ureña-Caidos División Azul"
"Point","40.4680800978693","-3.681399822335292","5615","city","61111","Av.del Recuerdo N-S - Ntra.Sra. Angustias-Mateo Inurria"
"Point","40.458854899774124","-3.669586825469581","5616","city","61112","Costa Rica E-O(Superficie) - Pl.José MªSoler-Paraguay"
"Point","40.45959213510032","-3.6662880223620498","5618","city","61114","Pte Costa Rica O-E(Salida Túnel) - José MÂªSoler-Arturo Soria"
"Point","40.46542441928584","-3.69198792740579","3453","city","62002","Bravo Murillo E-O - Conde Serrallo-Nardo"
"Point","40.4550061982792","-3.702764475769099","3424","city","63001","Bravo Murillo N-S - Fulgencio Miguel-Francos Rodríguez"
"Point","40.44829368852631","-3.703811679906408","3584","city","63007","Bravo Murillo N-S - Almansa-Gta.Cuatro Caminos"
"Point","40.44851452375231","-3.7037003062106244","5698","city","63010","Bravo Murillo S-N - Hernani-Palencia"
"Point","40.45048098945224","-3.7034032621613977","5699","city","63011","Bravo Murillo S-N - Jaén-Tiziano"
"Point","40.45181636964964","-3.7032120474853416","5700","city","63012","Bravo Murillo S-N - Teruel -Avila"
"Point","40.45292506779016","-3.7030339543425117","5701","city","63013","Bravo Murillo S-N - Avila-Juán de Olías"
"Point","40.455386106646664","-3.7025416919870175","5702","city","63014","Bravo Murillo S-N - Manuel Luna-San Enrique"
"Point","40.446437342691056","-3.696930302698404","5713","city","63026","Raimundo Fdez.Villaverde O-E - Alonso Cano-Modesto Lafuente"
"Point","40.446587136460806","-3.697365230838365","5717","city","63030","Raimundo Fdez.Villaverde E-O - Gral.Moscardó-Cte.Zorita"
"Point","40.447957059871385","-3.6957340548782063","5732","city","63045","HERNANI - (ORENSE-GENERAL MOSCARDO)"
"Point","40.45085233020726","-3.6953880968072665","5734","city","63047","Reina Mercedes E-O - Orense-Gral.Moscardó"
"Point","40.43972679975569","-3.710846973949351","7020","city","63064","Filipinas 14 E-O( Lateral izqd) - Jesús Maestro- Blasco Garay"
"Point","40.44649010199374","-3.6976711319196096","7140","city","63701","Raimundo Fdez.Villaverde(Es 40) (PM63025+PM63054) - Raimundo Fdez.Villaverde(Es 40) (PM63025+PM63054)"
"Point","40.41387465694805","-3.71262394126262","4713","city","90039","Segovia E-O - Cuchilleros-San Justo"
"Point","40.413540894123436","-3.710516782596959","4714","city","90040","Segovia O-E - San Justo-Costanilla de San Pedro"
"Point","40.404299735257176","-3.7172313463212006","4689","city","90004","Pº Pontones S-N - Alejandro Dumas-Pº Imperial"
"Point","40.40847238513109","-3.712913954299401","3475","city","90014","Gran Vía de San Francisco de Sales S-N - Puerta Toledo-Aguila"
"Point","40.40773027823004","-3.717229918120851","9970","city","90023","Pº Imperial N-S - Jemenuño -Gil Imón"
"Point","40.40954774389552","-3.709768477452535","4712","city","90038","Toledo S-N - Arganzuela-López Silva"
"Point","40.4155277053794","-3.7134561632717085","7087","city","97052","Bailen N-S(Giro a Mayor) - Salida Túnel-Mayor"
"Point","40.392153005260695","-3.676128865971703","7057","city","97053","Méndez Ãlvaro  E-O (inferior M-30) - (Entrevías - Retama)"
"Point","40.393494066041654","-3.6780009084618936","3522","city","97055","Méndez Ãlvaro O-E - (Ariel - M-30)"
"Point","40.392519047097544","-3.6767986124612957","4136","city","97056","Méndez Ãlvaro O-E(paso inferior M-30 - Titán-Av.Entrevías"
"Point","40.39191107426381","-3.6757546985215797","4139","city","97058","Méndez Ãlvaro - E-O (Delante Gr5) - Méndez Ãlvaro - E-O (Delante Gr5)"
"Point","40.40922382163862","-3.7136938902363252","4266","city","97046","San Bernabé O-E - San Bernabé O-E"
"Point","40.415548637829694","-3.7102965099441887","4268","city","97048","MayorO-E - Pl. Villa-Milaneses"
"Point","40.41608842385453","-3.7081127651142687","4269","city","97049","Mayor O-E - Comandante Moreras-Bordadore"
"Point","40.416373905964974","-3.7086260850600143","4270","city","97050","Comandante Moreras N-S - Fuentes-Santiago"
"Point","40.38187426374114","-3.6513020192925474","5787","city","40005","Av. Pablo Neruda - Lago San Martín-Av. Buenos Aires"
"Point","40.385951595250056","-3.646456292841217","5791","city","40009","Av. Pablo Neruda - Guillermo Pingarrón-Av. Palomeras"
"Point","40.38407451927297","-3.647611742141926","5792","city","40010","Av. Pablo Neruda - Leoneses-Av. Palomeras"
"Point","40.385336252534756","-3.647720374779276","3754","city","40011","Av. Palomeras - Pedro Laborde-Av. Pablo Neruda"
"Point","40.38169124938576","-3.662546629429631","5793","city","40012","Av. Pablo Neruda - Candilejas-Santos Inocentes"
"Point","40.42281690517811","-3.6689982125780314","4049","city","97104","Dr.Esquerdo N-S - Jorge Juan - Duque de Sesto"
"Point","40.42142247390022","-3.6689632779117316","7072","city","97306","OÂ´Donnell E-S (giro a Dr. Esquerdo) - OÂ´Donnell E-S (giro a Dr. Esquerdo)"
"Point","40.39686085075131","-3.681663490024922","7100","city","97407","(TACTICA) Méndez Ãlvaro E-O(Giro a Sabal - Oriana-Sabal"
"Point","40.386671071863304","-3.651895236170332","5784","city","40002","Av. Palomeras - Pedro Laborde-Av. Buenos Aires"
"Point","40.39414399718761","-3.661344917579517","5817","city","41007","Av. Albufera - Perpetuo Socorro-Puerto Pajares"
"Point","40.393782299364375","-3.6605251066878823","5818","city","41008","Av. Albufera - Perpeto Socorro-Siera de Cadi"
"Point","40.39331743237362","-3.6597738199284247","5819","city","41009","Av. Albufera - Payaso Fofo-Sierra de Cadi"
"Point","40.39176486945557","-3.6565148106716","5821","city","41011","Av. Albufera - Josefa Diaz-Cantalapiedra"
"Point","40.42548442551669","-3.6271125046944084","5966","city","45020","Av. Arcentales - Ajofrin-Hermanos García Noblejas"
"Point","40.41741710484076","-3.622591814376203","5968","city","45022","Pl. Alsacia - Aquitania-Av. Guadalajara"
"Point","40.43393948492676","-3.6475408092091595","5935","city","44037","C/. Virgen del Sagrario  - Virgen del Sagrario-Alcalá"
"Point","40.438881987988346","-3.6389379523145364","5939","city","44041","C/. Arturo Soria - López de Aranda-Alcalá"
"Point","40.42150561805115","-3.6260454412263767","5960","city","45014","C/. Hermanos García Noblejas - Villaescusa-Pobladura del Valle"
"Point","40.433355336548715","-3.633536043992306","5962","city","45016","C/. Julián Camarillo - Albarraciín-Hermanos García Noblejas"
"Point","40.44121735498577","-3.6415880623349635","6037","city","46030","C/. José del Hierro  - José del Hierro-Arturo Soria"
"Point","40.47821058566086","-3.6688634075858744","6069","city","47008","C/. Arturo Soria  - Cultura-Caleruega"
"Point","40.479429912388596","-3.671260560326306","6084","city","47023","C/. Condado Treviño - Av. San Luis-M-30"
"Point","40.47524368721857","-3.667238827368796","6085","city","47024","Av. San Luis  - Arturo Soria-Mesena"
"Point","40.47439248177388","-3.664081270968092","6086","city","47025","Av. San Luis  - Eladio López Vilches-Mesena"
"Point","40.47223274971053","-3.6612802500659942","6087","city","47026","Av. San Luis - Av. San Luis-Julio Danvila"
"Point","40.47522849121182","-3.6655205381379736","6088","city","47027","Golfo Salonica 1 N-S - (Espliego-Av. San Luis)"
"Point","40.4261442463971","-3.651233426603112","6137","city","53005","Av. Marqués de Corbera - MªTeresa Saenz de Heredia-Santa Prisca"
"Point","40.428283553685","-3.649122390832671","3487","city","53006","Av. Marqués de Corbera - Hermanos Machado-Santa Prisca"
"Point","40.43048320747427","-3.6402916622800325","6142","city","53011","C/. Ascao  - Luis Ruíz-Emilio Ferrari"
"Point","40.42707170904736","-3.6488599106133623","6154","city","53024","C/. Santa Prisca - Av. Marqués de Corbera-Cementerio"
"Point","40.4277730438656","-3.648525829642255","6155","city","53025","Av. Daroca - Av. Daroca-Santa Genoveva"
"Point","40.40733153903685","-3.604484344789841","6208","city","54020","C/. Villablanca   - Villajimena-Viñedos"
"Point","40.40918231241823","-3.6128610195670756","6210","city","54022","C/. Casalarreina  - Ezcaray-Cordovín"
"Point","40.404121956312004","-3.609751660446837","6922","city","54032","San Cipriano  - Daroca - Pº Artilleros"
"Point","40.4633665009647","-3.65251375489679","6221","city","55001","Ctra. Canillas - Carril del Conde-Matapozuelos"
"Point","40.46325246889577","-3.65189605268963","6222","city","55002","Ctra. Canillas - Matapozuelos-Ricardo San Juán"
"Point","40.464166874143814","-3.644043060474087","6223","city","55003","Ctra. Canillas - Utrillas- Javier Quinto"
"Point","40.46421110779751","-3.6441376388438687","6224","city","55004","Ctra. Canillas - Javier Quinto-Utrillas"
"Point","40.44983775246156","-3.6626899761304874","6654","m30","PM10401","PM10401"
"Point","40.462824872373936","-3.6280761784445534","6274","city","55404","C/. Francisco Mosqueda  - Ramón Power-Silvano"
"Point","40.46084485449714","-3.640997413621601","6275","city","55405","C/. Silvano - Liceo-Alcorisa"
"Point","40.457034417041704","-3.617743655842402","6284","city","55414","C/. Añil - Hipercor-Av. de los Andes"
"Point","40.45966054640988","-3.61670621913438","6285","city","55415","C/. Ribera del Loira  - Av. Partenón-Av. Consejo de Europa"
"Point","40.46601888210744","-3.654895904536357","6286","city","56001","C/. López de Hoyos - Ctra. Canillas-López de Hoyos"
"Point","40.43888175159942","-3.657131464197387","6378","city","59025","C/. Salvador de Madariaga - Verdaguer y García-Esteban Mora"
"Point","40.43817990043263","-3.6563416443583097","6379","city","59026","C/. Esteban Mora   - María Nistal-Antonio Acuña"
"Point","40.43172513422796","-3.6115091443214746","6399","city","64012","Av. Canillejas a Vicálvaro - Julia García Boutan-Hinojal"
"Point","40.43484951251562","-3.610392520764745","6404","city","64019","Av. Arcentales - Albadalejo-Av. Canillejas a Vicálvaro"
"Point","40.44980228641801","-3.6629481647910622","6655","m30","PM10402","PM10402"
"Point","40.43602840409926","-3.6506716467017717","6357","city","59003","C/. José del Hierro - José de Hierro-Virgen del Sagrario"
"Point","40.43701394959038","-3.6487243057993943","6358","city","59004","C/. José del Hierro    - Emilio Gastesi Fernández-Virgen del Sagrario"
"Point","40.43516352670118","-3.655664119365363","6360","city","59006","C/. Virgen de la Alegría  - Virgen del Portillo-Virgen de Lluc"
"Point","40.437172389392785","-3.650245611630887","6363","city","59009","C/. Virgen del Sagrario - Virgen del Portillo-José del Hierro"
"Point","40.393414129170615","-3.6388608910474813","6448","city","65037","Av. Miguel Hernández - Av. Miguel Hernández-Av. Pablo Neruda"
"Point","40.412222853014356","-3.649065727744862","6467","city","65404","Av. Doctor García Tapia - Camino Vinateros-Av. Doctor García Tapia"
"Point","40.43421996989741","-3.606206581800356","6469","city","66003","Suecia  102 - María Sevilla Diago-Pl. Grecia"
"Point","40.43575945029783","-3.607400042904599","3760","city","66017","Pl. Grecia E-O - Av. Arcentales-Pitagoras"
"Point","40.4107058899519","-3.6569266108932608","6114","city","67009","Camino Vinateros  - Arroyo de la Media Legua-Cdor Diego Valderrábanos"
"Point","40.48615687131004","-3.6520649529253753","3520","city","79010","C/. Príncipe Carlos - Pintor Ignacio de Zuloaga-Francisco Pi y Margall"
"Point","40.493937871439876","-3.668125418967189","3457","city","79016","Vía Servicio A-1 - Arroyo de Valdebebas-Francisco Pi y Margall"
"Point","40.38432609347711","-3.6258323508105526","5234","city","83005","Arboleda - Arboleda-Ctra. Villaverde a Vallecas"
"Point","40.370563977202856","-3.6079685395495806","5364","city","88008","C/. Peñaranda de Bracamonte - Barranco del Novillo-Av. Suertes"
"Point","40.36526060276981","-3.602535190605594","5375","city","89003","Av. Ensanche Vallecas - Rafael León-José Gutiérrez"
"Point","40.37435294610854","-3.6516159656905325","5226","city","82409","Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado Gr. 2)"
"Point","40.37400708648769","-3.6512855079077995","5225","city","82410","Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Pasado Gr. 1)"
"Point","40.38248265227749","-3.624747130789256","5232","city","83003","Av.Democracia - San Jaime-Ctra. Vicalvaro a Vallecas"
"Point","40.37701276062923","-3.694257921713712","4805","city","25040","ANTONIO LOPEZ N-S(LATERAL)"
"Point","40.36904737747331","-3.694218811144765","4829","city","26020","AV.ANDALUCIA S-N(AV.ROSALES-AV.POBLADOS)"
"Point","40.37238026282397","-3.6948142111329987","3803","city","26022","AV.ANDALUCIA N-S(GTA.MALAGA-AV.POBLADOS)"
"Point","40.38006972547923","-3.696171271640962","4796","city","25030","TOLOSA LATOUR O-E(GIRO SIMON GONZALEZ)"
"Point","40.38173404732395","-3.6956962163605884","4798","city","25033","ANT. LOPEZ N-S(CNO.PERALES-CONSUELLAMOS)"
"Point","40.38885935956956","-3.70034153553307","4799","city","25034","ANTONIO LOPEZ N-S(S.ARMENGOL-GTA.CADIZ)"
"Point","40.38316965960683","-3.6978012531434223","4800","city","25035","(BUS)AV.CORDOBA N-S(H.JESUS-ALMENDRALES)"
"Point","40.38544536510122","-3.698551218679799","4801","city","25036","(BUS)AV.CORDOBA N-S(H.JESUS-ALMENDRALES)"
"Point","40.38099673984762","-3.6970295698150557","4802","city","25037","AV. CORDOBA S-N(CONSUELLAMOS-TOMELLOSO)"
"Point","40.39170947086139","-3.7556768300450565","4911","city","37032","CAMARENA S-N(OCA?A-ILLESCAS)"
"Point","40.38975516992816","-3.758388053177159","4914","city","37036","VALMOJADO E-O ENTRADA CRUCE"
"Point","40.37761522100957","-3.7488465812548095","4935","city","38016","E.MONTIJO N-S(N.S.FATIMA-POBLADOS)"
"Point","40.36589753272092","-3.6978496413728137","4984","city","39036","E. BARREIROS N-S(S. MARTIN-ARENAS REY)"
"Point","40.36538110632286","-3.698176073349531","3527","city","39037","E.BARRE.GIRO S-N(ALERCE-CONIFERAS)"
"Point","40.39259518201695","-3.7595995175813406","4899","city","37012","ILLESCAS O-E(TEMBLEQUE-VALMOJADO)"
"Point","40.39364027630495","-3.7581714954756062","4900","city","37013","VALMOJADO N-SVALMOJADO,99-ILLESCAS)"
"Point","40.3851482930492","-3.7138071572738736","4773","city","48001","MARCELO USERA O-E(SAN MAGIN-R. YBARRA)"
"Point","40.38210541197504","-3.7112380659293427","4807","city","48009","RAFAELA YBARRA S-N(VERJA-D.BARRANCO)"
"Point","40.39401023710636","-3.723075489573939","3447","city","49001","PAU.ODIAGA N-S(INGLATERRA-G.RICARDO"
"Point","40.39235121648163","-3.7256182016838295","5039","city","49006","GRAL.RICARDOS O-E(ALEJ.SANCHEZ-TOBOSO)"
"Point","40.39432644952285","-3.7221420310779325","5040","city","49007","GRAL.RICARDOS E-O(SALLABERRY-PAU.ODIAGA)"
"Point","40.38881824631862","-3.731209918705696","5044","city","49011","GRAL. RICARDOS O-E(OPORTO-CASTRO ORO)"
"Point","40.38713925183082","-3.7338779309403796","5045","city","49012"," GRAL.RICARDOS E-O(GAVIOTA-F.GARCIA"
"Point","40.3845197685969","-3.739788472301888","5050","city","49017","G.RICARDOS E-O(M.GRANDES-BAT.TORRIJOS)"
"Point","40.38561716179788","-3.7375906700359236","5060","city","49031","PL.TOROS N-S(CASTROJERIZ-GRAL.RICARDOS)"
"Point","40.36224626353324","-3.752433761086369","5237","city","84002","AV.PESETA E-O(CORONA-CARABANCHEL ALTO)"
"Point","40.36217416387557","-3.75533659866523","5239","city","84004","AV.PESETA O-E(MORALES-CARABANCHEL ALTO)"
"Point","40.36438087852064","-3.7538810478555114","5297","city","84005","CARPIO TORTA O-E(MORALES-CARAB.ALTO"
"Point","40.36747643958183","-3.753621741807779","5298","city","84006","ALLARIZ O-E(PROGRESO-CARAB.ALTO)"
"Point","40.370171411195585","-3.7533743378161164","5299","city","84007","G.ARTECHE O-E(POLVORANCA-CARAB.ALTO"
"Point","40.36462975554422","-3.743162240957434","5240","city","84008","LATERAL VIA LUSITANA N-S(AGUACATE-PESETA"
"Point","40.40277148036652","-3.723987040896525","5194","city","81014","I.VARGAS(TUNEL)E-O(A.MANZAN.-P.E.STO)"
"Point","40.3634772702818","-3.742582179975599","5241","city","84009","REAL E-O(CALDERILLA-VIA LUSITANA)"
"Point","40.36260870665185","-3.7440890773688156","5242","city","84010","LATERAL VIA LUSITANA S-N(M-40-PESETA)"
"Point","40.36333916300367","-3.7449124478876175","5243","city","84011","AV.PESETA O-E(MARAVEDI-M-40)"
"Point","40.36835558437713","-3.7404372878924104","5244","city","84012","VIA LUSITANA N-S(HALCONERO REY-AGUACATE)"
"Point","40.392760993134296","-3.708062934937277","5301","city","85024","PEDRO YAGUE S-N"
"Point","40.373414391527746","-3.767713878914901","5308","city","86005","AVIACION O-E(G.MILLAN ASTRAY-J.CADALSO)"
"Point","40.37361673483751","-3.7690081952129595","5310","city","86007","AV.AVIACION O-E(FLAUTAS-PLATILLOS)"
"Point","40.37416714482521","-3.768138667794652","5311","city","86008","JOSE CADALSO N-S(GRAL SALIQUET-AVIACION)"
"Point","40.45730026984905","-3.709963135926004","4499","city","31006","FRANCOS RODRIGUEZ E-O(P: DIRECCISN-OFELIA NIETO)"
"Point","40.45862103861252","-3.7107999169889134","4500","city","31007","OFELIA NIETO N-S(ANTONIO NZQEZ-FRANCOS RODRIGUEZ)"
"Point","40.45723013399788","-3.711738175176278","4501","city","31008","PABLO IGLESIAS N-S(FRANCOS RODRIGUEZ-MOGUER)"
"Point","40.457724209203704","-3.7121808775636413","4502","city","31009","FRANCOS RODRIGUE E-O(OFELIA NIETO-STO. ANGEL DE LA GUARDA)"
"Point","40.457932891200215","-3.713488338305094","4504","city","31011","FRANCOS RODRIGUEZ E-O(STO. ANGEL DE LA GUARDA-POLICIA)"
"Point","40.45926117628564","-3.717932826188815","4510","city","31017"," FRANCOS RODRIGUE O-E(DEHESA DE LA VILLA-PIRINEOS)"
"Point","40.460630820597096","-3.7196709717703316","4511","city","31020","ANTONIO MACHADO N-S(MARTIRES MARISTAS-DEHESA DE LA VILLA)"
"Point","40.45127377036489","-3.7171347195546143","3514","city","31030","JUAN XXIII E-O(RAMIRO MAEZTU-MORERAS)"
"Point","40.45259063361985","-3.712302518528189","4520","city","31035","DR.FEDERICO RUBIO Y GALI N-S(PABLO IGLESIAS-NUMANCIA)"
"Point","40.452463707913886","-3.710344586113608","4522","city","31037","DR.FEDERICO RUBIO Y GALI E-O(J.LLORENTE-PABLO IGLESIAS)"
"Point","40.45322144192214","-3.713099889666369","3638","city","31039","NUMANCIA S-N(DR.FEDERICO RUBIO Y GALI-PABLO IGLESIAS)"
"Point","40.472243385902964","-3.7109880726156197","4554","city","32012","RIBADAVIA E-O(CHANTADA-AV. BETANZOS)"
"Point","40.472801159012626","-3.704576147271334","9882","city","32014","RIBADAVIA N-S(COLEGIO GARCMA LORCA-SINESIO DELGADO)"
"Point","40.451129880566675","-3.7094731756520387","3733","city","31045","DR.FEDERICO RUBIO Y GALI S-N(ACUEDUCTO-JERSNIMA LLORENTE)"
"Point","40.454222071408836","-3.715272602023809","9960","city","31046"," VALLS FERRERA N-S"
"Point","40.46246009423589","-3.707989457867027","4529","city","31050","OFELIA NIETO S-N(VILAAMIL-P: DIRECCISN)"
"Point","40.45695046153684","-3.708958162246596","4540","city","31065"," FRANCOS RODRIGUEZ E-O(LORENZANA-P: DIRECCISN)"
"Point","40.469909938808065","-3.7106551778176633","4545","city","32004"," CAPITAN BLANCO ARGIBAY O-E(P: DIRECCISN-P.CEBRERO)"
"Point","40.4713967590594","-3.7100759167232367","4546","city","32005"," SINESIO DELGADO E-O(RIBADAVIA-P.CEBRERO)"
"Point","40.47069627607496","-3.712148906765039","4584","city","32300","GTA PIEDRAFITA CEBRERO(ENTREG.10 Y 12)((P.M.3)"
"Point","40.47060274074295","-3.711857251361941","3555","city","32301"," GTA.PIEDRAFITA CEBRERO(DELANTE G.12)(P.M.4)"
"Point","40.478702080730145","-3.712498734785229","5421","city","43010","AV.BETANZOS N-S(AV.ILUSTRACISN-AV.MONFORTE DE LEMOS)"
"Point","40.472799024625054","-3.676750637568019","5750","city","91008","Av. Pio XII O-E (Tznel)(Salida)"
"Point","40.476490086191276","-3.6761889047884417","5753","city","91011"," Yuca E-O(Av. Burgos-Bambz)"
"Point","40.47952383863295","-3.675456854905247","5754","city","91012","Av. Burgos E-O (Av. Burgos - Bambz)"
"Point","40.45251491159323","-3.775514430951548","4857","city","36023","COVATILLAS N-S (GIRO)"
"Point","40.45336420980628","-3.7793658985551084","4876","city","36030","CTRA. HUMERA N-S(V. ROSALES-A.POZUELO)"
"Point","40.45243909469624","-3.778039479377818","4884","city","36031","ARROYO POZUELO O-E(C.HUMERA A ARAVACA-COVATILLAS)"
"Point","40.48052130650327","-3.7220341662356744","5870","city","42002","AV. CARDENAL HERRERA ORIA, 255 O-E"
"Point","40.48170363741822","-3.7192602922893916","5872","city","42004","AV. CARDENAL HERRERA ORIA, 239 O-E"
"Point","40.48175542906036","-3.7193451851686308","5873","city","42005","AV. CARDENAL HERRERA ORIA 243 E-O"
"Point","40.503138379441246","-3.6981929577553885","6966","city","76006","AV. MONTECARMELO N-S (MONASTERIO DE SILOS - MONASTERIO SUSO Y YUSO)"
"Point","40.502268600969494","-3.6970132837758483","6964","city","76008","ACCESO M-607 S-N"
"Point","40.499107134384374","-3.708656100860192","10028","city","76015","MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA)"
"Point","40.49845747545929","-3.707537946875886","5880","city","76016","COSTA BRAVA E-O(VALLE FUENFRIA-MONASTERIO HUELGAS)"
"Point","40.49823027436413","-3.7093244084320944","10029","city","76017","COSTA BRAVA O-E(MARBELLA-MONASTERIO HUELGAS)"
"Point","40.414880036669395","-3.724139224529572","5010","city","95002","MARQUES MONISTROL N-S (CALLE 30)"
"Point","40.41404141786041","-3.722662110724413","5001","city","95003","PTE SEGOVIA E-O (VIRGEN PUERTO-MARQUES MONISTROL)"
"Point","40.41305299495705","-3.7241260721318072","3410","city","95004","Pº ERMITA SANTO S-N"
"Point","40.41391348936258","-3.7264281536806227","5002","city","95005","Pº EXTREMADURA E-O(Pº ERMITA-CARAMUEL)(CARRIL ABIERTO)"
"Point","40.41130543211283","-3.734731489154658","5023","city","95020","Pº EXTREMADURA O-E(REPULLES VARGAS-SISEBUTO)"
"Point","40.47083407043982","-3.6718426684393015","6645","m30","PM10142","PM10142"
"Point","40.46645577074974","-3.668429843859547","6646","m30","PM10211","PM10211"
"Point","40.46641437977856","-3.668638135820056","6647","m30","PM10212","PM10212"
"Point","40.46336125809352","-3.666750380891297","6648","m30","PM10241","PM10241"
"Point","40.45446354619314","-3.6635731152301756","6653","m30","PM10344","PM10344"
"Point","40.50566865867321","-3.6666609463565707","6600","city","78402","SANTO DOMINGO DE LA CALZADA, 23 E-O (VALCARLOS - SIERRA DE ATAPUERCA)"
"Point","40.41108319678671","-3.7349709030214675","5034","city","95021","REPULLES VARGASS-N"
"Point","40.475979713466366","-3.674579326657493","6643","m30","PM10092","PM10092"
"Point","40.47118521186762","-3.672023723911192","6644","m30","PM10141","PM10141"
"Point","40.41497794656478","-3.724923006260819","5011","city","95001","AV SAAVEDRA FAJARDO N-S(AV PORTUGAL-Pº EXTREMADURA)"
"Point","40.39372399278722","-3.674886874206392","6820","m30","PM11074","PM11074"
"Point","40.45780718186061","-3.7445584291915464","6813","m30","PM12342","PM12342"
"Point","40.461504487535606","-3.746405255418012","6695","m30","PM12391","PM12391"
"Point","40.46812265121603","-3.7497049442733217","6696","m30","PM12471","PM12471"
"Point","40.473121858180825","-3.735989020672467","6699","m30","PM12641","PM12641"
"Point","40.472723520931034","-3.7290212313019646","6700","m30","PM12721","PM12721"
"Point","40.40068803601741","-3.668019772532228","6677","m30","PM10982","PM10982"
"Point","40.39366363401274","-3.67482290393774","6679","m30","PM11071","PM11071"
"Point","40.47508932219128","-3.7223628259704995","3801","m30","PM12781","PM12781"
